data,fold,depth,min_samples_leaf,min_samples_split,prediction_method,prediction_method_leaf,evaluation_method,mse,mse gap,nof_infeasibilities,training_duration,use_brute_force,use_hashmaps,use_initial_solution,RF_n_estimators
synthetic_manifold_df_size_2000_targets_5_seed_0,1,7,5,10,sklearn,sklearn,sklearn,0.397978318,0.0,400,0.006022453,,,,
synthetic_manifold_df_size_2000_targets_5_seed_0,1,7,5,10,mean,optimal,mse,0.430182678,0.080919886,0,1.322554588,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_0,1,7,5,10,mean,optimal,mse,0.370884355,-0.068078992,0,19.67592144,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_0,1,7,5,10,optimal,optimal,mse,0.430629809,0.082043393,0,42.20854449,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_0,1,7,5,10,optimal,optimal,mse,0.364592253,-0.083889155,0,515.7113712,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_0,1,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.43834441,0.101427868,0,396.5926826,False,False,False,
synthetic_manifold_df_size_2000_targets_5_seed_0,2,7,5,10,sklearn,sklearn,sklearn,0.41800822,0.0,400,0.004015923,,,,
synthetic_manifold_df_size_2000_targets_5_seed_0,2,7,5,10,mean,optimal,mse,0.438161174,0.04821186,0,1.390380144,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_0,2,7,5,10,mean,optimal,mse,0.365001581,-0.126807647,0,19.64274955,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_0,2,7,5,10,optimal,optimal,mse,0.397837752,-0.04825376,0,43.28880692,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_0,2,7,5,10,optimal,optimal,mse,0.35651726,-0.147104667,0,509.5743139,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_0,2,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.423203593,0.012428877,0,403.2483606,False,False,False,
synthetic_manifold_df_size_2000_targets_5_seed_0,3,7,5,10,sklearn,sklearn,sklearn,0.415055839,0.0,400,0.015684366,,,,
synthetic_manifold_df_size_2000_targets_5_seed_0,3,7,5,10,mean,optimal,mse,0.437794623,0.054784881,0,1.41565752,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_0,3,7,5,10,mean,optimal,mse,0.354036035,-0.147015891,0,20.05484533,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_0,3,7,5,10,optimal,optimal,mse,0.425574046,0.025341668,0,43.9109416,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_0,3,7,5,10,optimal,optimal,mse,0.353287821,-0.148818574,0,508.4039781,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_0,3,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.425574046,0.025341668,0,399.3747578,False,False,False,
synthetic_manifold_df_size_2000_targets_5_seed_0,4,7,5,10,sklearn,sklearn,sklearn,0.395926947,0.0,400,0.015687466,,,,
synthetic_manifold_df_size_2000_targets_5_seed_0,4,7,5,10,mean,optimal,mse,0.438655871,0.107921233,0,1.461262703,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_0,4,7,5,10,mean,optimal,mse,0.357769788,-0.09637424,0,20.98201346,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_0,4,7,5,10,optimal,optimal,mse,0.432690358,0.092854028,0,43.1449585,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_0,4,7,5,10,optimal,optimal,mse,0.350914405,-0.113689007,0,512.5177777,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_0,4,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.415577574,0.049631952,0,397.1160836,False,False,False,
synthetic_manifold_df_size_2000_targets_5_seed_1,0,7,5,10,sklearn,sklearn,sklearn,0.159610033,0.0,400,0.0,,,,
synthetic_manifold_df_size_2000_targets_5_seed_1,0,7,5,10,mean,optimal,mse,0.379985117,1.380709467,0,1.638690233,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_1,0,7,5,10,mean,optimal,mse,0.420083768,1.631938353,0,20.74684286,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_1,0,7,5,10,optimal,optimal,mse,0.372278539,1.33242567,0,44.95484591,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_1,0,7,5,10,optimal,optimal,mse,0.407212026,1.551293411,0,523.7385676,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_1,0,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.38869014,1.435248788,0,464.4254582,False,False,False,
synthetic_manifold_df_size_2000_targets_5_seed_1,1,7,5,10,sklearn,sklearn,sklearn,0.171453726,0.0,400,0.004015446,,,,
synthetic_manifold_df_size_2000_targets_5_seed_1,1,7,5,10,mean,optimal,mse,0.441335904,1.574081732,0,1.491793633,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_1,1,7,5,10,mean,optimal,mse,0.477993027,1.78788358,0,20.25678301,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_1,1,7,5,10,optimal,optimal,mse,0.439355244,1.562529579,0,44.73417044,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_1,1,7,5,10,optimal,optimal,mse,0.473103098,1.759363177,0,527.792619,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_1,1,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.43093099,1.513395309,0,318.2868352,False,False,False,
synthetic_manifold_df_size_2000_targets_5_seed_1,2,7,5,10,sklearn,sklearn,sklearn,0.161371193,0.0,400,0.0,,,,
synthetic_manifold_df_size_2000_targets_5_seed_1,2,7,5,10,mean,optimal,mse,0.373869235,1.316827615,0,1.543497324,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_1,2,7,5,10,mean,optimal,mse,0.412425583,1.555757173,0,21.43819022,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_1,2,7,5,10,optimal,optimal,mse,0.374522008,1.320872779,0,45.05030847,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_1,2,7,5,10,optimal,optimal,mse,0.403441383,1.500083048,0,529.2749026,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_1,2,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.385502787,1.388919493,0,417.4579058,False,False,False,
synthetic_manifold_df_size_2000_targets_5_seed_1,3,7,5,10,sklearn,sklearn,sklearn,0.164798463,0.0,400,0.004015446,,,,
synthetic_manifold_df_size_2000_targets_5_seed_1,3,7,5,10,mean,optimal,mse,0.401668586,1.437332106,0,1.494544506,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_1,3,7,5,10,mean,optimal,mse,0.426835001,1.59004236,0,20.95735288,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_1,3,7,5,10,optimal,optimal,mse,0.399434113,1.423773284,0,44.27682877,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_1,3,7,5,10,optimal,optimal,mse,0.419505364,1.545565991,0,527.5570376,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_1,3,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.408018066,1.475860866,0,400.9692612,False,False,False,
synthetic_manifold_df_size_2000_targets_5_seed_1,4,7,5,10,sklearn,sklearn,sklearn,0.161665201,0.0,400,0.004015207,,,,
synthetic_manifold_df_size_2000_targets_5_seed_1,4,7,5,10,mean,optimal,mse,0.399347902,1.470215599,0,1.487272263,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_1,4,7,5,10,mean,optimal,mse,0.434919851,1.690250268,0,24.22500634,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_1,4,7,5,10,optimal,optimal,mse,0.402866886,1.491982707,0,44.61305237,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_1,4,7,5,10,optimal,optimal,mse,0.429849529,1.658887163,0,522.2181573,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_1,4,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.411209514,1.543587059,0,316.6414831,False,False,False,
synthetic_manifold_df_size_2000_targets_5_seed_2,0,7,5,10,sklearn,sklearn,sklearn,0.379092857,0.0,400,0.00575614,,,,
synthetic_manifold_df_size_2000_targets_5_seed_2,0,7,5,10,mean,optimal,mse,0.557883951,0.47162876,0,1.359741688,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_2,0,7,5,10,mean,optimal,mse,0.561362739,0.480805371,0,18.76155376,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_2,0,7,5,10,optimal,optimal,mse,0.530387848,0.399097447,0,43.09320021,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_2,0,7,5,10,optimal,optimal,mse,0.53843272,0.42031882,0,498.3068466,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_2,0,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.544519356,0.436374612,0,499.9016833,False,False,False,
synthetic_manifold_df_size_2000_targets_5_seed_2,1,7,5,10,sklearn,sklearn,sklearn,0.343221631,0.0,400,0.004015207,,,,
synthetic_manifold_df_size_2000_targets_5_seed_2,1,7,5,10,mean,optimal,mse,0.575406724,0.676487354,0,1.343175411,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_2,1,7,5,10,mean,optimal,mse,0.600396839,0.749297783,0,18.43812823,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_2,1,7,5,10,optimal,optimal,mse,0.555085457,0.617279935,0,42.63383245,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_2,1,7,5,10,optimal,optimal,mse,0.582631385,0.697536903,0,504.1379144,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_2,1,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.542460121,0.580495143,0,322.5931737,False,False,False,
synthetic_manifold_df_size_2000_targets_5_seed_2,2,7,5,10,sklearn,sklearn,sklearn,0.340701919,0.0,400,0.0,,,,
synthetic_manifold_df_size_2000_targets_5_seed_2,2,7,5,10,mean,optimal,mse,0.610319733,0.791359831,0,1.333046198,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_2,2,7,5,10,mean,optimal,mse,0.644174836,0.890728522,0,18.71847105,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_2,2,7,5,10,optimal,optimal,mse,0.609603826,0.789258561,0,42.49544668,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_2,2,7,5,10,optimal,optimal,mse,0.627788987,0.842634138,0,501.1752234,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_2,2,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.637509346,0.871164528,0,468.2423875,False,False,False,
synthetic_manifold_df_size_2000_targets_5_seed_2,3,7,5,10,sklearn,sklearn,sklearn,0.350744587,0.0,400,0.015676975,,,,
synthetic_manifold_df_size_2000_targets_5_seed_2,3,7,5,10,mean,optimal,mse,0.594064677,0.693724435,0,1.344771624,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_2,3,7,5,10,mean,optimal,mse,0.598041964,0.705063988,0,18.50043249,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_2,3,7,5,10,optimal,optimal,mse,0.589907394,0.681871699,0,42.48513293,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_2,3,7,5,10,optimal,optimal,mse,0.575094955,0.639640287,0,499.4233201,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_2,3,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.57348021,0.635036525,0,426.1363883,False,False,False,
synthetic_manifold_df_size_2000_targets_5_seed_2,4,7,5,10,sklearn,sklearn,sklearn,0.33260908,0.0,400,0.0,,,,
synthetic_manifold_df_size_2000_targets_5_seed_2,4,7,5,10,mean,optimal,mse,0.59519685,0.789478656,0,1.363663435,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_2,4,7,5,10,mean,optimal,mse,0.618092482,0.858315118,0,19.04046559,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_2,4,7,5,10,optimal,optimal,mse,0.575717791,0.730914234,0,42.36148787,True,True,False,
synthetic_manifold_df_size_2000_targets_5_seed_2,4,7,5,10,optimal,optimal,mse,0.596865909,0.794496737,0,504.5500834,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_5_seed_2,4,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.611604524,0.838808863,0,452.9774799,False,False,False,
synthetic_manifold_df_size_2000_targets_9_seed_0,0,7,5,10,sklearn,sklearn,sklearn,0.552528246,0.0,400,0.0,,,,
synthetic_manifold_df_size_2000_targets_9_seed_0,0,7,5,10,mean,optimal,mse,0.873845595,0.581540133,0,1.537499666,True,True,False,
synthetic_manifold_df_size_2000_targets_9_seed_0,0,7,5,10,mean,optimal,mse,0.862883661,0.561700543,0,23.59675956,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_9_seed_0,0,7,5,10,optimal,optimal,mse,0.863111331,0.562112594,0,69.38840437,True,True,False,
synthetic_manifold_df_size_2000_targets_9_seed_0,0,7,5,10,optimal,optimal,mse,0.850663976,0.539584595,0,800.6543212,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_9_seed_0,0,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.914921103,0.655881143,0,761.337137,False,False,False,
synthetic_manifold_df_size_2000_targets_9_seed_0,1,7,5,10,sklearn,sklearn,sklearn,0.566983067,0.0,400,0.00602293,,,,
synthetic_manifold_df_size_2000_targets_9_seed_0,1,7,5,10,mean,optimal,mse,0.904142588,0.594655362,0,1.559682131,True,True,False,
synthetic_manifold_df_size_2000_targets_9_seed_0,1,7,5,10,mean,optimal,mse,0.884927996,0.560766181,0,23.37748337,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_9_seed_0,1,7,5,10,optimal,optimal,mse,0.890075311,0.569844609,0,70.70532489,True,True,False,
synthetic_manifold_df_size_2000_targets_9_seed_0,1,7,5,10,optimal,optimal,mse,0.871925436,0.537833291,0,803.0760107,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_9_seed_0,1,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.929214043,0.638874416,0,799.4922011,False,False,False,
synthetic_manifold_df_size_2000_targets_9_seed_0,2,7,5,10,sklearn,sklearn,sklearn,0.5474137895096295,0.0,400,0.005982875823974609,,,,
synthetic_manifold_df_size_2000_targets_9_seed_0,2,7,5,10,mean,optimal,mse,0.8862918898098221,0.6190529116991333,0,1.8841886520385742,True,True,False,
synthetic_manifold_df_size_2000_targets_9_seed_0,2,7,5,10,mean,optimal,mse,0.8648560544951744,0.5798945351192343,0,23.453375577926636,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_9_seed_0,2,7,5,10,optimal,optimal,mse,0.8719762171085614,0.59290144643538,0,74.08081889152527,True,True,False,
synthetic_manifold_df_size_2000_targets_9_seed_0,2,7,5,10,optimal,optimal,mse,0.8500132068278119,0.552780041564626,0,792.1327607631683,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_9_seed_0,2,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.9191020070285403,0.6789895041772097,0,853.992564201355,False,False,False,
synthetic_manifold_df_size_2000_targets_9_seed_0,3,7,5,10,sklearn,sklearn,sklearn,0.5806840325912825,0.0,400,0.0,,,,
synthetic_manifold_df_size_2000_targets_9_seed_0,3,7,5,10,mean,optimal,mse,0.8910871230915871,0.5345473150262828,0,1.751373291015625,True,True,False,
synthetic_manifold_df_size_2000_targets_9_seed_0,3,7,5,10,mean,optimal,mse,0.8574061995975581,0.47654516307502454,0,22.338658332824707,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_9_seed_0,3,7,5,10,optimal,optimal,mse,0.8549918893362539,0.4723874626289998,0,67.15074729919434,True,True,False,
synthetic_manifold_df_size_2000_targets_9_seed_0,3,7,5,10,optimal,optimal,mse,0.8432935586536013,0.45224168622380195,0,775.1858568191528,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_9_seed_0,3,7,5,10,sing-depthMIP,sing-depthMIP,mse,0.9888305194985691,0.7028718959017126,0,917.8039646148682,False,False,False,
synthetic_manifold_df_size_2000_targets_9_seed_0,4,7,5,10,sklearn,sklearn,sklearn,0.5670960107175465,0.0,400,0.004015207290649414,,,,
synthetic_manifold_df_size_2000_targets_9_seed_0,4,7,5,10,mean,optimal,mse,0.883546669253414,0.5580195461707843,0,1.618497610092163,True,True,False,
synthetic_manifold_df_size_2000_targets_9_seed_0,4,7,5,10,mean,optimal,mse,0.8631167291813583,0.521994006075368,0,22.888538360595703,True,True,False,20.0
synthetic_manifold_df_size_2000_targets_9_seed_0,4,7,5,10,optimal,optimal,mse,0.8631342178193148,0.5220248450120311,0,67.81792283058167,True,True,False,
synthetic_manifold_df_size_2000_targets_9_seed_0,4,7,5,10,optimal,optimal,mse,0.8487377978889458,0.4966386323455847,0,780.1976225376129,True,True,False,20.0
